category id, category name, TP, FP, FN, precision, recall, F1
450, bayes , 0, 0, 1, 0.0, 0.0, 0.0
451, dt , 0, 2, 3, 0.0, 0.0, 0.0
452, function , 0, 0, 4, 0.0, 0.0, 0.0
453, visualization , 1, 0, 1, 1.0, 0.5, 0.6666666666666666
454, expresssiondata , 0, 0, 1, 0.0, 0.0, 0.0
455, domain , 0, 0, 2, 0.0, 0.0, 0.0
456, sec background sysbio , 0, 0, 2, 0.0, 0.0, 0.0
457, overview , 0, 0, 2, 0.0, 0.0, 0.0
458, graphclustering , 0, 0, 1, 0.0, 0.0, 0.0
459, proteininteraction , 0, 0, 1, 0.0, 0.0, 0.0
460, signaling , 0, 1, 1, 0.0, 0.0, 0.0
461, dataintegration , 0, 0, 1, 0.0, 0.0, 0.0
462, stochasticity , 0, 0, 3, 0.0, 0.0, 0.0
463, stem , 0, 0, 1, 0.0, 0.0, 0.0
464, ultra conserved sequences , 0, 0, 1, 0.0, 0.0, 0.0
465, human genetics , 0, 0, 2, 0.0, 0.0, 0.0
466, human genome , 0, 0, 3, 0.0, 0.0, 0.0
467, comparative analysis , 0, 0, 1, 0.0, 0.0, 0.0
468, encode , 0, 0, 2, 0.0, 0.0, 0.0
469, human evolution , 0, 1, 2, 0.0, 0.0, 0.0
470, human variation , 0, 2, 1, 0.0, 0.0, 0.0
471, genome duplication , 0, 0, 2, 0.0, 0.0, 0.0
472, gene duplication , 0, 0, 1, 0.0, 0.0, 0.0
473, yeast genomics , 0, 0, 1, 0.0, 0.0, 0.0
474, rat genome , 0, 0, 1, 0.0, 0.0, 0.0
475, eukaryotic , 0, 0, 1, 0.0, 0.0, 0.0
476, expression profiling , 0, 0, 2, 0.0, 0.0, 0.0
477, sirna , 0, 3, 1, 0.0, 0.0, 0.0
478, rnai , 0, 2, 1, 0.0, 0.0, 0.0
479, biological , 0, 0, 5, 0.0, 0.0, 0.0
480, for , 0, 0, 1, 0.0, 0.0, 0.0
481, design , 0, 1, 3, 0.0, 0.0, 0.0
482, transcriptional , 0, 0, 2, 0.0, 0.0, 0.0
483, vocabulary , 0, 1, 1, 0.0, 0.0, 0.0
484, images , 0, 1, 1, 0.0, 0.0, 0.0
485, blogs , 0, 0, 1, 0.0, 0.0, 0.0
486, hypermedia , 0, 0, 1, 0.0, 0.0, 0.0
487, infants , 0, 0, 3, 0.0, 0.0, 0.0
488, beliefs , 1, 0, 0, 1.0, 1.0, 1.0
489, scalinglaw , 0, 0, 1, 0.0, 0.0, 0.0
490, hierarchy , 0, 0, 1, 0.0, 0.0, 0.0
491, cluster , 0, 0, 2, 0.0, 0.0, 0.0
492, eni , 0, 0, 2, 0.0, 0.0, 0.0
493, scalefree , 0, 0, 1, 0.0, 0.0, 0.0
494, modularity , 0, 0, 4, 0.0, 0.0, 0.0
495, simulation , 0, 0, 4, 0.0, 0.0, 0.0
496, metabolism , 0, 0, 4, 0.0, 0.0, 0.0
497, y h , 0, 4, 1, 0.0, 0.0, 0.0
498, chemical , 0, 0, 1, 0.0, 0.0, 0.0
499, activity profile , 0, 0, 1, 0.0, 0.0, 0.0
500, bioassay , 0, 4, 1, 0.0, 0.0, 0.0
501, sub graph pattern , 0, 1, 1, 0.0, 0.0, 0.0
502, scaling law , 0, 0, 1, 0.0, 0.0, 0.0
503, growth , 0, 0, 1, 0.0, 0.0, 0.0
504, power law , 0, 1, 1, 0.0, 0.0, 0.0
505, preferantial attachment , 0, 0, 1, 0.0, 0.0, 0.0
506, model , 0, 0, 13, 0.0, 0.0, 0.0
507, non coding , 0, 1, 4, 0.0, 0.0, 0.0
508, high throughput , 1, 0, 0, 1.0, 1.0, 1.0
509, large scale , 0, 0, 1, 0.0, 0.0, 0.0
510, bio informatics , 0, 0, 1, 0.0, 0.0, 0.0
511, machinery , 0, 0, 1, 0.0, 0.0, 0.0
512, complexes , 0, 0, 1, 0.0, 0.0, 0.0
513, body , 0, 0, 1, 0.0, 0.0, 0.0
514, plan , 0, 1, 1, 0.0, 0.0, 0.0
515, animal , 0, 0, 3, 0.0, 0.0, 0.0
516, reference , 0, 0, 2, 0.0, 0.0, 0.0
517, ms , 0, 1, 1, 0.0, 0.0, 0.0
518, datamining , 0, 0, 4, 0.0, 0.0, 0.0
519, mutagenesis , 0, 0, 2, 0.0, 0.0, 0.0
520, neutral , 0, 0, 1, 0.0, 0.0, 0.0
521, hypothesis , 0, 0, 1, 0.0, 0.0, 0.0
522, utr , 0, 0, 1, 0.0, 0.0, 0.0
523, epigenetic , 0, 0, 1, 0.0, 0.0, 0.0
524, fantom , 0, 0, 1, 0.0, 0.0, 0.0
525, genettic interactions , 0, 0, 3, 0.0, 0.0, 0.0
526, p p , 0, 0, 4, 0.0, 0.0, 0.0
527, ppi , 0, 0, 7, 0.0, 0.0, 0.0
528, pan , 0, 0, 1, 0.0, 0.0, 0.0
529, homo , 0, 0, 2, 0.0, 0.0, 0.0
530, tf , 0, 2, 3, 0.0, 0.0, 0.0
531, noise , 0, 0, 6, 0.0, 0.0, 0.0
532, detection , 0, 0, 2, 0.0, 0.0, 0.0
533, polymorhpism , 0, 0, 1, 0.0, 0.0, 0.0
534, snp , 0, 0, 5, 0.0, 0.0, 0.0
535, arrays , 0, 0, 2, 0.0, 0.0, 0.0
536, transcriptional regulation , 0, 0, 2, 0.0, 0.0, 0.0
537, computer science , 0, 1, 1, 0.0, 0.0, 0.0
538, web graph , 0, 0, 3, 0.0, 0.0, 0.0
539, arabidopsis , 0, 0, 2, 0.0, 0.0, 0.0
540, history , 0, 0, 2, 0.0, 0.0, 0.0
541, printed , 0, 0, 4, 0.0, 0.0, 0.0
542, graph , 0, 0, 6, 0.0, 0.0, 0.0
543, omics , 0, 1, 1, 0.0, 0.0, 0.0
544, parameter , 0, 0, 1, 0.0, 0.0, 0.0
545, optimization , 0, 0, 3, 0.0, 0.0, 0.0
546, pathway , 0, 0, 2, 0.0, 0.0, 0.0
547, promoters , 0, 0, 1, 0.0, 0.0, 0.0
548, hapmap , 0, 0, 2, 0.0, 0.0, 0.0
549, cnv , 0, 2, 2, 0.0, 0.0, 0.0
550, breast cancer , 0, 0, 1, 0.0, 0.0, 0.0
551, gene set analysis , 0, 1, 1, 0.0, 0.0, 0.0
552, online communities , 0, 0, 1, 0.0, 0.0, 0.0
553, elowitz , 0, 0, 1, 0.0, 0.0, 0.0
554, chemotaxis , 0, 0, 1, 0.0, 0.0, 0.0
555, general model , 0, 1, 1, 0.0, 0.0, 0.0
556, artefacts , 0, 0, 1, 0.0, 0.0, 0.0
557, hobbit , 0, 0, 1, 0.0, 0.0, 0.0
558, flores , 0, 0, 1, 0.0, 0.0, 0.0
559, indonesia , 1, 0, 1, 1.0, 0.5, 0.6666666666666666
560, archaeology , 0, 0, 1, 0.0, 0.0, 0.0
561, dating , 0, 0, 1, 0.0, 0.0, 0.0
562, drosophila , 0, 0, 4, 0.0, 0.0, 0.0
563, comparative , 0, 0, 5, 0.0, 0.0, 0.0
564, fly , 0, 0, 2, 0.0, 0.0, 0.0
565, algorithm , 0, 1, 6, 0.0, 0.0, 0.0
566, toolkit , 1, 0, 0, 1.0, 1.0, 1.0
567, constraint , 0, 0, 2, 0.0, 0.0, 0.0
568, evolutionary , 0, 0, 4, 0.0, 0.0, 0.0
569, selex , 0, 0, 1, 0.0, 0.0, 0.0
570, non mendelian inheritance , 1, 0, 0, 1.0, 1.0, 1.0
571, network structure , 0, 0, 1, 0.0, 0.0, 0.0
572, network biological , 0, 0, 1, 0.0, 0.0, 0.0
573, gene structure , 0, 0, 1, 0.0, 0.0, 0.0
574, evolution eukaryote , 0, 0, 1, 0.0, 0.0, 0.0
575, speciation , 0, 0, 1, 0.0, 0.0, 0.0
576, polyploidy , 0, 1, 1, 0.0, 0.0, 0.0
577, unread , 0, 0, 1, 0.0, 0.0, 0.0
578, codeword design , 0, 0, 1, 0.0, 0.0, 0.0
579, dna binding , 0, 0, 1, 0.0, 0.0, 0.0
580, hairpin , 0, 0, 1, 0.0, 0.0, 0.0
581, computation , 0, 0, 5, 0.0, 0.0, 0.0
582, mathematics , 0, 0, 2, 0.0, 0.0, 0.0
583, languages , 0, 1, 1, 0.0, 0.0, 0.0
584, endorsements , 0, 0, 1, 0.0, 0.0, 0.0
585, introns , 0, 0, 1, 0.0, 0.0, 0.0
586, environment , 0, 0, 2, 0.0, 0.0, 0.0
587, mutation , 0, 0, 2, 0.0, 0.0, 0.0
588, pre cambrian , 0, 0, 1, 0.0, 0.0, 0.0
589, thesis , 0, 0, 6, 0.0, 0.0, 0.0
590, nsf , 0, 0, 1, 0.0, 0.0, 0.0
591, ai , 0, 0, 2, 0.0, 0.0, 0.0
592, chip , 0, 2, 5, 0.0, 0.0, 0.0
593, imagery , 0, 0, 1, 0.0, 0.0, 0.0
594, motorlearning , 0, 0, 2, 0.0, 0.0, 0.0
595, context , 0, 0, 1, 0.0, 0.0, 0.0
596, apfc , 0, 0, 1, 0.0, 0.0, 0.0
597, yea , 0, 0, 1, 0.0, 0.0, 0.0
598, gene fusion , 0, 0, 1, 0.0, 0.0, 0.0
599, tree comparison , 0, 1, 1, 0.0, 0.0, 0.0
600, euk , 0, 0, 1, 0.0, 0.0, 0.0
601, energy , 0, 0, 2, 0.0, 0.0, 0.0
602, free , 0, 0, 1, 0.0, 0.0, 0.0
603, pseudoknots , 0, 0, 2, 0.0, 0.0, 0.0
604, mfe , 0, 7, 1, 0.0, 0.0, 0.0
605, kinetics , 0, 0, 1, 0.0, 0.0, 0.0
606, partition , 0, 0, 1, 0.0, 0.0, 0.0
607, round robin , 0, 0, 6, 0.0, 0.0, 0.0
608, association mapping , 1, 3, 1, 0.25, 0.5, 0.3333333333333333
609, eisen journal club , 0, 4, 10, 0.0, 0.0, 0.0
610, rich presented , 0, 0, 3, 0.0, 0.0, 0.0
611, in depth , 0, 0, 2, 0.0, 0.0, 0.0
612, in depth suggestion , 0, 1, 3, 0.0, 0.0, 0.0
613, stuart presented , 0, 1, 2, 0.0, 0.0, 0.0
614, emily presented , 0, 0, 1, 0.0, 0.0, 0.0
615, cis regulatory elements , 0, 2, 3, 0.0, 0.0, 0.0
616, alignment accuracy , 0, 0, 1, 0.0, 0.0, 0.0
617, population genetics , 0, 0, 1, 0.0, 0.0, 0.0
618, test for selection , 0, 1, 1, 0.0, 0.0, 0.0
619, regulatory polymorphism , 0, 0, 1, 0.0, 0.0, 0.0
620, regulatory evolution , 0, 0, 1, 0.0, 0.0, 0.0
621, expression divergence , 0, 0, 1, 0.0, 0.0, 0.0
622, cis vs trans , 0, 0, 1, 0.0, 0.0, 0.0
623, hybrid , 1, 0, 0, 1.0, 1.0, 1.0
624, expression polymorphism , 0, 0, 1, 0.0, 0.0, 0.0
625, chip chip , 0, 2, 3, 0.0, 0.0, 0.0
626, duplication , 0, 0, 2, 0.0, 0.0, 0.0
627, rapid , 0, 0, 1, 0.0, 0.0, 0.0
628, loss , 0, 0, 1, 0.0, 0.0, 0.0
629, qtl , 0, 0, 2, 0.0, 0.0, 0.0
630, regulatory network , 0, 0, 2, 0.0, 0.0, 0.0
631, eqtl , 0, 0, 3, 0.0, 0.0, 0.0
632, rate , 0, 0, 1, 0.0, 0.0, 0.0
633, turnover , 0, 0, 1, 0.0, 0.0, 0.0
634, mammal , 0, 0, 1, 0.0, 0.0, 0.0
635, angela presented , 0, 0, 1, 0.0, 0.0, 0.0
636, bio , 0, 0, 9, 0.0, 0.0, 0.0
637, bib , 0, 0, 1, 0.0, 0.0, 0.0
638, literature mining , 0, 0, 1, 0.0, 0.0, 0.0
639, pubmed mining , 0, 0, 1, 0.0, 0.0, 0.0
640, txtmining , 0, 0, 1, 0.0, 0.0, 0.0
641, onto , 0, 0, 1, 0.0, 0.0, 0.0
642, msc , 0, 0, 1, 0.0, 0.0, 0.0
643, plasticity , 0, 0, 2, 0.0, 0.0, 0.0
644, sca , 0, 0, 1, 0.0, 0.0, 0.0
645, major proposal , 0, 0, 2, 0.0, 0.0, 0.0
646, fdr , 0, 0, 1, 0.0, 0.0, 0.0
647, cis trans , 0, 0, 2, 0.0, 0.0, 0.0
648, ecoli , 0, 0, 1, 0.0, 0.0, 0.0
649, protein protein , 0, 2, 8, 0.0, 0.0, 0.0
650, essentiality , 0, 0, 1, 0.0, 0.0, 0.0
651, footprinting , 0, 0, 1, 0.0, 0.0, 0.0
652, ethics , 0, 0, 1, 0.0, 0.0, 0.0
653, emotion , 0, 0, 1, 0.0, 0.0, 0.0
654, hci , 0, 0, 1, 0.0, 0.0, 0.0
655, prediction error , 0, 0, 1, 0.0, 0.0, 0.0
656, decision making , 0, 0, 7, 0.0, 0.0, 0.0
657, economics , 0, 0, 5, 0.0, 0.0, 0.0
658, temporal discounting , 0, 0, 1, 0.0, 0.0, 0.0
659, dorsal striatum , 0, 1, 1, 0.0, 0.0, 0.0
660, decision , 0, 0, 4, 0.0, 0.0, 0.0
661, social cognition , 0, 0, 1, 0.0, 0.0, 0.0
662, distributed , 0, 0, 2, 0.0, 0.0, 0.0
663, practical , 0, 0, 1, 0.0, 0.0, 0.0
664, non linguistic rationality , 0, 0, 1, 0.0, 0.0, 0.0
665, behavior , 0, 1, 2, 0.0, 0.0, 0.0
666, neuroscience , 0, 0, 9, 0.0, 0.0, 0.0
667, risk , 0, 0, 1, 0.0, 0.0, 0.0
668, human processing , 0, 0, 1, 0.0, 0.0, 0.0
669, decsion making , 0, 0, 1, 0.0, 0.0, 0.0
670, future , 0, 0, 1, 0.0, 0.0, 0.0
671, planning , 0, 1, 1, 0.0, 0.0, 0.0
672, tool use , 0, 0, 1, 0.0, 0.0, 0.0
673, call , 0, 1, 1, 0.0, 0.0, 0.0
674, exploration , 0, 0, 1, 0.0, 0.0, 0.0
675, choice , 0, 0, 3, 0.0, 0.0, 0.0
676, cingulate cortex , 1, 3, 0, 0.25, 1.0, 0.4
677, contribution , 0, 0, 2, 0.0, 0.0, 0.0
678, exchange , 0, 0, 1, 0.0, 0.0, 0.0
679, storage , 1, 1, 0, 0.5, 1.0, 0.6666666666666666
680, observational learning , 0, 0, 1, 0.0, 0.0, 0.0
681, food , 0, 1, 1, 0.0, 0.0, 0.0
682, strategy , 0, 1, 1, 0.0, 0.0, 0.0
683, srcub jays , 0, 0, 1, 0.0, 0.0, 0.0
684, strategic , 0, 0, 1, 0.0, 0.0, 0.0
685, statistical , 0, 0, 3, 0.0, 0.0, 0.0
686, tom , 0, 0, 1, 0.0, 0.0, 0.0
687, folksonomy , 1, 0, 1, 1.0, 0.5, 0.6666666666666666
688, scholarly communication , 0, 3, 1, 0.0, 0.0, 0.0
689, copyright , 0, 0, 1, 0.0, 0.0, 0.0
690, creative commons , 0, 1, 1, 0.0, 0.0, 0.0
691, collaborative , 0, 0, 2, 0.0, 0.0, 0.0
692, dynamic , 0, 0, 4, 0.0, 0.0, 0.0
693, songbirds , 0, 0, 1, 0.0, 0.0, 0.0
694, birds , 0, 0, 1, 0.0, 0.0, 0.0
695, sapir whorf , 0, 0, 1, 0.0, 0.0, 0.0
696, counting , 0, 0, 1, 0.0, 0.0, 0.0
697, numbers , 0, 0, 1, 0.0, 0.0, 0.0
698, cpprosem , 0, 0, 1, 0.0, 0.0, 0.0
699, commons , 1, 0, 0, 1.0, 1.0, 1.0
700, diss prop , 0, 0, 1, 0.0, 0.0, 0.0
701, game theory , 0, 3, 1, 0.0, 0.0, 0.0
702, political science , 0, 3, 1, 0.0, 0.0, 0.0
703, caudate , 0, 0, 1, 0.0, 0.0, 0.0
704, pfc , 1, 0, 4, 1.0, 0.2, 0.33333333333333337
705, stimulusresponseassociation , 0, 0, 1, 0.0, 0.0, 0.0
706, rt , 0, 0, 1, 0.0, 0.0, 0.0
707, refinement , 0, 0, 1, 0.0, 0.0, 0.0
708, simulation methods , 0, 2, 1, 0.0, 0.0, 0.0
709, suboptimal alignment , 0, 0, 1, 0.0, 0.0, 0.0
710, rotamers , 0, 0, 1, 0.0, 0.0, 0.0
711, molecular complexes , 0, 0, 1, 0.0, 0.0, 0.0
712, flexible protein , 0, 1, 1, 0.0, 0.0, 0.0
713, nma , 0, 0, 1, 0.0, 0.0, 0.0
714, kinesin , 0, 0, 1, 0.0, 0.0, 0.0
715, docking , 0, 0, 1, 0.0, 0.0, 0.0
716, geneexpression , 0, 0, 2, 0.0, 0.0, 0.0
717, pharmacology , 0, 0, 1, 0.0, 0.0, 0.0
718, side chain , 0, 0, 1, 0.0, 0.0, 0.0
719, packing , 0, 0, 1, 0.0, 0.0, 0.0
720, publicgood , 0, 0, 1, 0.0, 0.0, 0.0
721, imt , 0, 0, 1, 0.0, 0.0, 0.0
722, gametheory , 0, 0, 2, 0.0, 0.0, 0.0
723, altruism , 0, 1, 1, 0.0, 0.0, 0.0
724, tragedycommons , 0, 0, 2, 0.0, 0.0, 0.0
725, socialscience , 0, 0, 1, 0.0, 0.0, 0.0
726, culture , 0, 0, 3, 0.0, 0.0, 0.0
727, precursor , 0, 0, 1, 0.0, 0.0, 0.0
728, protein dna interactions , 0, 0, 1, 0.0, 0.0, 0.0
729, molbio , 0, 0, 2, 0.0, 0.0, 0.0
730, mesophysics , 0, 0, 2, 0.0, 0.0, 0.0
731, affect , 0, 0, 1, 0.0, 0.0, 0.0
732, macroeconomics , 0, 0, 1, 0.0, 0.0, 0.0
733, politicalscience , 0, 0, 1, 0.0, 0.0, 0.0
734, copyrights , 0, 0, 1, 0.0, 0.0, 0.0
735, law , 0, 0, 1, 0.0, 0.0, 0.0
736, network dynamics , 0, 0, 2, 0.0, 0.0, 0.0
737, collective action , 0, 0, 1, 0.0, 0.0, 0.0
738, synthetic biology , 0, 0, 3, 0.0, 0.0, 0.0
739, computational , 0, 0, 3, 0.0, 0.0, 0.0
740, neuronal , 0, 0, 1, 0.0, 0.0, 0.0
741, cortex , 0, 1, 7, 0.0, 0.0, 0.0
742, long evans , 0, 3, 1, 0.0, 0.0, 0.0
743, cat , 0, 0, 1, 0.0, 0.0, 0.0
744, two photon , 0, 1, 1, 0.0, 0.0, 0.0
745, imaging , 0, 0, 3, 0.0, 0.0, 0.0
746, column , 0, 0, 1, 0.0, 0.0, 0.0
747, calcium , 1, 0, 0, 1.0, 1.0, 1.0
748, immunology , 0, 0, 1, 0.0, 0.0, 0.0
749, interactions , 0, 0, 7, 0.0, 0.0, 0.0
750, physical , 0, 0, 2, 0.0, 0.0, 0.0
751, system , 0, 0, 1, 0.0, 0.0, 0.0
752, integrative , 0, 0, 2, 0.0, 0.0, 0.0
753, genome wide , 0, 0, 3, 0.0, 0.0, 0.0
754, haplotype , 0, 0, 1, 0.0, 0.0, 0.0
755, i , 0, 0, 1, 0.0, 0.0, 0.0
756, grammar context free , 0, 1, 1, 0.0, 0.0, 0.0
757, rule , 0, 0, 2, 0.0, 0.0, 0.0
758, algorithm adios , 1, 0, 0, 1.0, 1.0, 1.0
759, motif extraction , 0, 0, 1, 0.0, 0.0, 0.0
760, learning unsupervised , 0, 0, 1, 0.0, 0.0, 0.0
761, search path , 0, 0, 1, 0.0, 0.0, 0.0
762, theory of unconscious thought , 1, 1, 0, 0.5, 1.0, 0.6666666666666666
763, effect deliberation without attention , 0, 2, 1, 0.0, 0.0, 0.0
764, deliberation , 0, 0, 1, 0.0, 0.0, 0.0
765, thought , 0, 2, 1, 0.0, 0.0, 0.0
766, consciousness , 1, 0, 0, 1.0, 1.0, 1.0
767, rna world , 0, 1, 1, 0.0, 0.0, 0.0
768, lethality , 0, 0, 1, 0.0, 0.0, 0.0
769, centrality , 0, 0, 2, 0.0, 0.0, 0.0
770, small world networks , 0, 2, 1, 0.0, 0.0, 0.0
771, cellular , 0, 0, 2, 0.0, 0.0, 0.0
772, collaborative tagging , 0, 0, 1, 0.0, 0.0, 0.0
773, tag clouds , 1, 1, 0, 0.5, 1.0, 0.6666666666666666
774, functional annotation , 0, 0, 2, 0.0, 0.0, 0.0
775, signature , 0, 0, 2, 0.0, 0.0, 0.0
776, map , 0, 1, 2, 0.0, 0.0, 0.0
777, connectivity , 0, 0, 3, 0.0, 0.0, 0.0
778, social navigation , 0, 0, 1, 0.0, 0.0, 0.0
779, quals , 0, 0, 2, 0.0, 0.0, 0.0
780, cs , 0, 1, 1, 0.0, 0.0, 0.0
781, dimensionality reduction , 0, 0, 1, 0.0, 0.0, 0.0
782, socialnetworks , 0, 0, 2, 0.0, 0.0, 0.0
783, dynamism , 0, 0, 1, 0.0, 0.0, 0.0
784, patterns , 0, 1, 2, 0.0, 0.0, 0.0
785, molecular motors , 0, 0, 1, 0.0, 0.0, 0.0
786, myosin , 1, 0, 0, 1.0, 1.0, 1.0
787, protein dynamics , 0, 0, 1, 0.0, 0.0, 0.0
788, bioinf methods , 0, 0, 1, 0.0, 0.0, 0.0
789, protein design , 0, 1, 1, 0.0, 0.0, 0.0
790, neural net , 0, 1, 1, 0.0, 0.0, 0.0
791, association , 0, 2, 3, 0.0, 0.0, 0.0
792, conservation , 0, 0, 3, 0.0, 0.0, 0.0
793, msa , 0, 0, 7, 0.0, 0.0, 0.0
794, acceleration , 0, 0, 3, 0.0, 0.0, 0.0
795, popgen , 0, 0, 2, 0.0, 0.0, 0.0
796, nonhuman , 0, 0, 1, 0.0, 0.0, 0.0
797, anlab , 0, 0, 1, 0.0, 0.0, 0.0
798, ur bcs , 0, 1, 1, 0.0, 0.0, 0.0
799, statistical learning , 0, 1, 3, 0.0, 0.0, 0.0
800, rules , 0, 0, 2, 0.0, 0.0, 0.0
801, positive , 0, 0, 2, 0.0, 0.0, 0.0
802, structural , 0, 0, 1, 0.0, 0.0, 0.0
803, hierarhical , 0, 0, 1, 0.0, 0.0, 0.0
804, time , 0, 0, 1, 0.0, 0.0, 0.0
805, s , 0, 0, 1, 0.0, 0.0, 0.0
806, statistical power , 0, 0, 1, 0.0, 0.0, 0.0
807, genecircuits , 0, 0, 1, 0.0, 0.0, 0.0
808, genevariation , 0, 0, 1, 0.0, 0.0, 0.0
809, avano lab , 0, 0, 1, 0.0, 0.0, 0.0
810, syntheticbiology , 0, 0, 2, 0.0, 0.0, 0.0
811, geneticnetworks , 0, 0, 1, 0.0, 0.0, 0.0
812, bivoc , 0, 0, 1, 0.0, 0.0, 0.0
813, literature based discovery , 0, 0, 1, 0.0, 0.0, 0.0
814, scientist , 0, 0, 1, 0.0, 0.0, 0.0
815, robot , 1, 2, 1, 0.3333333333333333, 0.5, 0.4
816, automation , 0, 0, 1, 0.0, 0.0, 0.0
817, array , 0, 0, 3, 0.0, 0.0, 0.0
818, collins lab , 0, 4, 1, 0.0, 0.0, 0.0
819, collins , 0, 0, 1, 0.0, 0.0, 0.0
820, monkeys , 0, 1, 3, 0.0, 0.0, 0.0
821, synchronization , 0, 0, 2, 0.0, 0.0, 0.0
822, lateral habenula , 0, 0, 1, 0.0, 0.0, 0.0
823, physiology , 0, 0, 1, 0.0, 0.0, 0.0
824, rate coding , 0, 1, 1, 0.0, 0.0, 0.0
825, consolidation , 0, 0, 2, 0.0, 0.0, 0.0
826, mutant mice , 0, 1, 1, 0.0, 0.0, 0.0
827, c fos , 0, 0, 1, 0.0, 0.0, 0.0
828, retrieval , 0, 0, 1, 0.0, 0.0, 0.0
829, action selection , 0, 0, 1, 0.0, 0.0, 0.0
830, habit , 0, 0, 1, 0.0, 0.0, 0.0
831, cis regulation , 0, 0, 3, 0.0, 0.0, 0.0
832, reconstruction , 0, 1, 4, 0.0, 0.0, 0.0
833, resource , 0, 0, 1, 0.0, 0.0, 0.0
834, agents , 0, 0, 1, 0.0, 0.0, 0.0
835, institutions , 0, 0, 1, 0.0, 0.0, 0.0
836, sustainability , 0, 0, 2, 0.0, 0.0, 0.0
837, resourcemanagement , 0, 0, 1, 0.0, 0.0, 0.0
838, neuron , 0, 0, 4, 0.0, 0.0, 0.0
839, intro , 0, 1, 3, 0.0, 0.0, 0.0
840, informationtheory , 0, 0, 1, 0.0, 0.0, 0.0
841, cas , 0, 0, 1, 0.0, 0.0, 0.0
842, parsimony , 0, 0, 1, 0.0, 0.0, 0.0
843, mendelian inheritance , 0, 0, 1, 0.0, 0.0, 0.0
844, inheritance , 0, 0, 1, 0.0, 0.0, 0.0
845, hierarchical , 0, 0, 1, 0.0, 0.0, 0.0
846, noncoding rna , 0, 0, 2, 0.0, 0.0, 0.0
847, rhetoric , 0, 0, 1, 0.0, 0.0, 0.0
848, citation analysis , 0, 0, 1, 0.0, 0.0, 0.0
849, discourse analysis , 1, 0, 0, 1.0, 1.0, 1.0
850, community detection , 0, 0, 1, 0.0, 0.0, 0.0
851, empirical , 0, 0, 2, 0.0, 0.0, 0.0
852, game , 0, 2, 1, 0.0, 0.0, 0.0
853, subgroups , 0, 0, 1, 0.0, 0.0, 0.0
854, community structure , 0, 0, 1, 0.0, 0.0, 0.0
855, toxicogenomics , 0, 0, 1, 0.0, 0.0, 0.0
856, infant speech perception , 0, 1, 1, 0.0, 0.0, 0.0
857, lexical development , 0, 1, 1, 0.0, 0.0, 0.0
858, word learning , 0, 0, 1, 0.0, 0.0, 0.0
859, language acquistion , 0, 0, 1, 0.0, 0.0, 0.0
860, artificial intelligence , 0, 0, 2, 0.0, 0.0, 0.0
861, mirna precursor , 0, 0, 1, 0.0, 0.0, 0.0
862, pseudoknot , 0, 0, 1, 0.0, 0.0, 0.0
863, solexa , 0, 0, 1, 0.0, 0.0, 0.0
864, chipchip , 0, 0, 1, 0.0, 0.0, 0.0
865, ofc , 0, 2, 1, 0.0, 0.0, 0.0
866, exploration exploitation , 1, 0, 0, 1.0, 1.0, 1.0
867, ips , 0, 1, 1, 0.0, 0.0, 0.0
868, autoencoder , 0, 0, 1, 0.0, 0.0, 0.0
869, neural network , 0, 1, 1, 0.0, 0.0, 0.0
870, visual cortex , 0, 0, 1, 0.0, 0.0, 0.0
871, columnar organization , 0, 1, 1, 0.0, 0.0, 0.0
872, bio inspired , 0, 0, 1, 0.0, 0.0, 0.0
873, infotaxis , 0, 0, 1, 0.0, 0.0, 0.0
874, coupled oscillator , 0, 0, 1, 0.0, 0.0, 0.0
875, complex networks , 0, 0, 5, 0.0, 0.0, 0.0
876, fractality , 0, 0, 1, 0.0, 0.0, 0.0
877, complex systems , 0, 0, 1, 0.0, 0.0, 0.0
878, chip seq , 0, 0, 1, 0.0, 0.0, 0.0
879, tfs , 0, 3, 4, 0.0, 0.0, 0.0
880, metabolite , 0, 1, 1, 0.0, 0.0, 0.0
881, small molecule , 0, 5, 1, 0.0, 0.0, 0.0
882, functional , 0, 0, 2, 0.0, 0.0, 0.0
883, small , 0, 0, 2, 0.0, 0.0, 0.0
884, expression regulation , 0, 0, 2, 0.0, 0.0, 0.0
885, genetic circuits , 0, 0, 1, 0.0, 0.0, 0.0
886, associative memory , 0, 1, 1, 0.0, 0.0, 0.0
887, transgenic , 0, 0, 1, 0.0, 0.0, 0.0
888, p , 0, 0, 2, 0.0, 0.0, 0.0
889, morphology , 0, 0, 2, 0.0, 0.0, 0.0
890, l and m , 0, 6, 1, 0.0, 0.0, 0.0
891, columns , 0, 0, 1, 0.0, 0.0, 0.0
892, anatomy , 0, 0, 2, 0.0, 0.0, 0.0
893, circuits , 0, 0, 2, 0.0, 0.0, 0.0
894, v , 0, 0, 2, 0.0, 0.0, 0.0
895, theoretical , 0, 0, 1, 0.0, 0.0, 0.0
896, coexpression , 0, 0, 1, 0.0, 0.0, 0.0
897, gsea , 0, 0, 1, 0.0, 0.0, 0.0
898, go , 0, 0, 1, 0.0, 0.0, 0.0
899, atlas , 0, 0, 1, 0.0, 0.0, 0.0
900, metastudy , 0, 0, 1, 0.0, 0.0, 0.0
901, casp , 0, 0, 1, 0.0, 0.0, 0.0
902, pdb , 0, 0, 1, 0.0, 0.0, 0.0
